,neighbor,probability,distance,reference,id,perm
294,Fibroblast,1.36429,21.387754,Astrocytes,0,1
295,Fibroblast,1.2138214,41.77551,Astrocytes,0,1
296,Fibroblast,1.0537612,62.163265,Astrocytes,0,1
297,Fibroblast,1.1090755,82.55102,Astrocytes,0,1
298,Fibroblast,1.0585603,102.938774,Astrocytes,0,1
299,Fibroblast,1.0143765,123.32653,Astrocytes,0,1
300,Fibroblast,1.0505009,143.71428,Astrocytes,0,1
301,Fibroblast,1.111595,164.10204,Astrocytes,0,1
302,Fibroblast,1.1176068,184.48979,Astrocytes,0,1
303,Fibroblast,1.0555402,204.87755,Astrocytes,0,1
304,Fibroblast,0.98758745,225.2653,Astrocytes,0,1
305,Fibroblast,0.94745415,245.65306,Astrocytes,0,1
306,Fibroblast,1.0088859,266.0408,Astrocytes,0,1
307,Fibroblast,0.94848275,286.42856,Astrocytes,0,1
308,Fibroblast,0.9720113,306.8163,Astrocytes,0,1
309,Fibroblast,0.91969514,327.20407,Astrocytes,0,1
310,Fibroblast,0.8840288,347.59183,Astrocytes,0,1
311,Fibroblast,0.97609264,367.97958,Astrocytes,0,1
312,Fibroblast,1.001919,388.36734,Astrocytes,0,1
313,Fibroblast,1.0244671,408.7551,Astrocytes,0,1
314,Fibroblast,0.88736933,429.14285,Astrocytes,0,1
315,Fibroblast,0.91040534,449.5306,Astrocytes,0,1
316,Fibroblast,0.9402063,469.91837,Astrocytes,0,1
317,Fibroblast,0.9195245,490.30612,Astrocytes,0,1
318,Fibroblast,0.9663798,510.69388,Astrocytes,0,1
319,Fibroblast,0.9764815,531.0816,Astrocytes,0,1
320,Fibroblast,1.0449626,551.46936,Astrocytes,0,1
321,Fibroblast,0.9983576,571.8571,Astrocytes,0,1
322,Fibroblast,0.98100686,592.2449,Astrocytes,0,1
323,Fibroblast,1.0630997,612.6326,Astrocytes,0,1
324,Fibroblast,1.0535139,633.0204,Astrocytes,0,1
325,Fibroblast,1.0374165,653.40814,Astrocytes,0,1
326,Fibroblast,1.1161367,673.7959,Astrocytes,0,1
327,Fibroblast,1.0140724,694.18365,Astrocytes,0,1
328,Fibroblast,0.97437567,714.5714,Astrocytes,0,1
329,Fibroblast,1.0095116,734.95917,Astrocytes,0,1
330,Fibroblast,1.0242444,755.3469,Astrocytes,0,1
331,Fibroblast,1.08885,775.7347,Astrocytes,0,1
332,Fibroblast,1.126413,796.12244,Astrocytes,0,1
333,Fibroblast,1.0963705,816.5102,Astrocytes,0,1
334,Fibroblast,1.0823712,836.89795,Astrocytes,0,1
335,Fibroblast,1.0629699,857.2857,Astrocytes,0,1
336,Fibroblast,1.0602245,877.67346,Astrocytes,0,1
337,Fibroblast,1.0928882,898.0612,Astrocytes,0,1
338,Fibroblast,1.1096421,918.449,Astrocytes,0,1
339,Fibroblast,1.1494582,938.83673,Astrocytes,0,1
340,Fibroblast,1.0765375,959.2245,Astrocytes,0,1
341,Fibroblast,1.1036329,979.61224,Astrocytes,0,1
342,Fibroblast,1.1308011,1000.0,Astrocytes,0,1
343,Globular,0.85849506,21.387754,Astrocytes,0,1
344,Globular,1.7698445,41.77551,Astrocytes,0,1
345,Globular,1.4820629,62.163265,Astrocytes,0,1
346,Globular,1.0667509,82.55102,Astrocytes,0,1
347,Globular,0.9194352,102.938774,Astrocytes,0,1
348,Globular,1.192907,123.32653,Astrocytes,0,1
349,Globular,1.328759,143.71428,Astrocytes,0,1
350,Globular,1.1490861,164.10204,Astrocytes,0,1
351,Globular,0.8566108,184.48979,Astrocytes,0,1
352,Globular,0.6106546,204.87755,Astrocytes,0,1
353,Globular,1.086725,225.2653,Astrocytes,0,1
354,Globular,1.6367753,245.65306,Astrocytes,0,1
355,Globular,1.4651005,266.0408,Astrocytes,0,1
356,Globular,0.8260878,286.42856,Astrocytes,0,1
357,Globular,1.2437798,306.8163,Astrocytes,0,1
358,Globular,1.3085123,327.20407,Astrocytes,0,1
359,Globular,1.111717,347.59183,Astrocytes,0,1
360,Globular,1.1661878,367.97958,Astrocytes,0,1
361,Globular,1.1116761,388.36734,Astrocytes,0,1
362,Globular,0.6198483,408.7551,Astrocytes,0,1
363,Globular,0.7916825,429.14285,Astrocytes,0,1
364,Globular,0.62291455,449.5306,Astrocytes,0,1
365,Globular,1.3093169,469.91837,Astrocytes,0,1
366,Globular,0.95087177,490.30612,Astrocytes,0,1
367,Globular,0.96653116,510.69388,Astrocytes,0,1
368,Globular,0.8565371,531.0816,Astrocytes,0,1
369,Globular,1.0774895,551.46936,Astrocytes,0,1
370,Globular,1.2219747,571.8571,Astrocytes,0,1
371,Globular,1.0411892,592.2449,Astrocytes,0,1
372,Globular,1.0220609,612.6326,Astrocytes,0,1
373,Globular,1.1349908,633.0204,Astrocytes,0,1
374,Globular,0.7247155,653.40814,Astrocytes,0,1
375,Globular,1.0073147,673.7959,Astrocytes,0,1
376,Globular,1.2883182,694.18365,Astrocytes,0,1
377,Globular,1.1107428,714.5714,Astrocytes,0,1
378,Globular,1.4179281,734.95917,Astrocytes,0,1
379,Globular,0.65639997,755.3469,Astrocytes,0,1
380,Globular,1.0617751,775.7347,Astrocytes,0,1
381,Globular,0.87557024,796.12244,Astrocytes,0,1
382,Globular,1.418049,816.5102,Astrocytes,0,1
383,Globular,0.90080655,836.89795,Astrocytes,0,1
384,Globular,1.3096768,857.2857,Astrocytes,0,1
