,neighbor,probability,distance,reference,id
3802,B,1.0030104,306.5102,D,5
3803,B,1.0063562,316.69388,D,5
3804,B,0.99978715,326.87756,D,5
3805,B,1.0220834,337.06122,D,5
3806,B,1.0004857,347.2449,D,5
3807,B,0.9963917,357.42856,D,5
3808,B,1.0109031,367.61224,D,5
3809,B,1.0135553,377.79593,D,5
3810,B,1.0078129,387.97958,D,5
3811,B,1.0102458,398.16327,D,5
3812,B,1.0153136,408.34692,D,5
3813,B,1.0180329,418.5306,D,5
3814,B,1.0181882,428.7143,D,5
3815,B,1.0105832,438.89795,D,5
3816,B,1.0193738,449.08163,D,5
3817,B,1.0284401,459.26532,D,5
3818,B,1.0185846,469.44897,D,5
3819,B,1.0152816,479.63266,D,5
3820,B,1.0236635,489.8163,D,5
3821,B,1.0313476,500.0,D,5
3822,C,0.54536724,11.183674,D,5
3823,C,0.4725572,21.367348,D,5
3824,C,0.5677775,31.55102,D,5
3825,C,0.5919382,41.734695,D,5
3826,C,0.6316904,51.918365,D,5
3827,C,0.64777476,62.10204,D,5
3828,C,0.67291397,72.28571,D,5
3829,C,0.6364933,82.46939,D,5
3830,C,0.7364681,92.65306,D,5
3831,C,0.7412599,102.83673,D,5
3832,C,0.7778648,113.02041,D,5
3833,C,0.7991533,123.20408,D,5
3834,C,0.7844082,133.38776,D,5
3835,C,0.84325576,143.57143,D,5
3836,C,0.8030687,153.7551,D,5
3837,C,0.83413523,163.93878,D,5
3838,C,0.8507265,174.12245,D,5
3839,C,0.85647786,184.30612,D,5
3840,C,0.8858245,194.48979,D,5
3841,C,0.89473546,204.67346,D,5
3842,C,0.9124868,214.85715,D,5
3843,C,0.9178942,225.04082,D,5
3844,C,0.9385236,235.22449,D,5
3845,C,0.93500346,245.40816,D,5
3846,C,0.95959693,255.59184,D,5
3847,C,1.0005925,265.7755,D,5
3848,C,0.9853975,275.9592,D,5
3849,C,0.9897043,286.14285,D,5
3850,C,0.9905188,296.32654,D,5
3851,C,0.9990034,306.5102,D,5
3852,C,1.0019755,316.69388,D,5
3853,C,1.0236171,326.87756,D,5
3854,C,1.0090458,337.06122,D,5
3855,C,1.0117646,347.2449,D,5
3856,C,0.9975743,357.42856,D,5
3857,C,0.9887488,367.61224,D,5
3858,C,1.0173706,377.79593,D,5
3859,C,1.0144949,387.97958,D,5
3860,C,1.0265076,398.16327,D,5
3861,C,1.0205808,408.34692,D,5
3862,C,1.0105194,418.5306,D,5
3863,C,1.0176635,428.7143,D,5
3864,C,1.0172001,438.89795,D,5
3865,C,1.04985,449.08163,D,5
3866,C,1.0314168,459.26532,D,5
3867,C,1.0221024,469.44897,D,5
3868,C,1.0232022,479.63266,D,5
3869,C,1.0173397,489.8163,D,5
3870,C,1.0013461,500.0,D,5
3871,D,1.3865268,11.183674,D,5
3872,D,1.3272303,21.367348,D,5
3873,D,1.2770978,31.55102,D,5
3874,D,1.2736576,41.734695,D,5
3875,D,1.2428331,51.918365,D,5
3876,D,1.2251972,62.10204,D,5
3877,D,1.2191468,72.28571,D,5
3878,D,1.2248493,82.46939,D,5
3879,D,1.1522502,92.65306,D,5
3880,D,1.18035,102.83673,D,5
3881,D,1.1500871,113.02041,D,5
3882,D,1.1393815,123.20408,D,5
3883,D,1.1410517,133.38776,D,5
3884,D,1.1085961,143.57143,D,5
3885,D,1.1448749,153.7551,D,5
3886,D,1.1193968,163.93878,D,5
3887,D,1.0875673,174.12245,D,5
3888,D,1.0990123,184.30612,D,5
3889,D,1.0770556,194.48979,D,5
3890,D,1.0660193,204.67346,D,5
3891,D,1.0662835,214.85715,D,5
3892,D,1.050509,225.04082,D,5
3893,D,1.0369426,235.22449,D,5
3894,D,1.0381149,245.40816,D,5
3895,D,1.0369583,255.59184,D,5
3896,D,1.0288919,265.7755,D,5
3897,D,1.0281653,275.9592,D,5
3898,D,1.0178901,286.14285,D,5
3899,D,1.002449,296.32654,D,5
3900,D,0.99861,306.5102,D,5
3901,D,0.9913824,316.69388,D,5
3902,D,0.9872627,326.87756,D,5
3903,D,0.9759343,337.06122,D,5
3904,D,0.9917446,347.2449,D,5
3905,D,1.0128328,357.42856,D,5
3906,D,0.996514,367.61224,D,5
3907,D,0.98258364,377.79593,D,5
3908,D,0.9907425,387.97958,D,5
3909,D,0.9774936,398.16327,D,5
3910,D,0.9788409,408.34692,D,5
3911,D,0.9916511,418.5306,D,5
3912,D,0.9816077,428.7143,D,5
3913,D,0.99440473,438.89795,D,5
3914,D,0.9609135,449.08163,D,5
3915,D,0.9604266,459.26532,D,5
3916,D,0.97696537,469.44897,D,5
3917,D,0.9881199,479.63266,D,5
3918,D,0.97249585,489.8163,D,5
3919,D,0.97422564,500.0,D,5
3920,A,2.8362303,11.183674,A,6
3921,A,2.5111187,21.367348,A,6
3922,A,2.5601187,31.55102,A,6
3923,A,2.1949315,41.734695,A,6
3924,A,2.3283226,51.918365,A,6
3925,A,2.2110155,62.10204,A,6
3926,A,2.2201774,72.28571,A,6
3927,A,2.2415354,82.46939,A,6
3928,A,1.9911486,92.65306,A,6
3929,A,1.9735547,102.83673,A,6
3930,A,1.9178971,113.02041,A,6
3931,A,1.8979497,123.20408,A,6
3932,A,1.950309,133.38776,A,6
3933,A,1.9922401,143.57143,A,6
3934,A,1.7774266,153.7551,A,6
3935,A,1.9784847,163.93878,A,6
3936,A,1.792896,174.12245,A,6
3937,A,1.7150011,184.30612,A,6
3938,A,1.7701391,194.48979,A,6
3939,A,1.6955091,204.67346,A,6
3940,A,1.6747193,214.85715,A,6
3941,A,1.6663306,225.04082,A,6
3942,A,1.5649984,235.22449,A,6
3943,A,1.6157075,245.40816,A,6
3944,A,1.5459479,255.59184,A,6
3945,A,1.3559347,265.7755,A,6
3946,A,1.5319984,275.9592,A,6
3947,A,1.4218941,286.14285,A,6
3948,A,1.4418776,296.32654,A,6
3949,A,1.3464181,306.5102,A,6
3950,A,1.2894864,316.69388,A,6
3951,A,1.3115094,326.87756,A,6
3952,A,1.2420219,337.06122,A,6
3953,A,1.308814,347.2449,A,6
3954,A,1.2484676,357.42856,A,6
3955,A,1.2888502,367.61224,A,6
3956,A,1.2106352,377.79593,A,6
3957,A,1.111039,387.97958,A,6
3958,A,1.1950452,398.16327,A,6
3959,A,1.158963,408.34692,A,6
3960,A,1.1091515,418.5306,A,6
3961,A,1.1317844,428.7143,A,6
3962,A,1.0351982,438.89795,A,6
3963,A,0.9397607,449.08163,A,6
3964,A,0.97508097,459.26532,A,6
3965,A,1.0270627,469.44897,A,6
3966,A,0.91707885,479.63266,A,6
3967,A,0.99695885,489.8163,A,6
3968,A,0.83849734,500.0,A,6
3969,B,0.45549962,11.183674,A,6
3970,B,0.45813105,21.367348,A,6
3971,B,0.42657575,31.55102,A,6
3972,B,0.5315444,41.734695,A,6
3973,B,0.49237505,51.918365,A,6
3974,B,0.546031,62.10204,A,6
3975,B,0.574203,72.28571,A,6
3976,B,0.57562554,82.46939,A,6
3977,B,0.61719483,92.65306,A,6
3978,B,0.6277137,102.83673,A,6
3979,B,0.62329775,113.02041,A,6
3980,B,0.68070984,123.20408,A,6
3981,B,0.63941675,133.38776,A,6
3982,B,0.65561026,143.57143,A,6
3983,B,0.6805235,153.7551,A,6
3984,B,0.68828684,163.93878,A,6
3985,B,0.71794015,174.12245,A,6
3986,B,0.70907575,184.30612,A,6
3987,B,0.6950609,194.48979,A,6
3988,B,0.7536785,204.67346,A,6
3989,B,0.7804651,214.85715,A,6
3990,B,0.7687545,225.04082,A,6
3991,B,0.7658605,235.22449,A,6
3992,B,0.79339397,245.40816,A,6
3993,B,0.7996237,255.59184,A,6
3994,B,0.84086835,265.7755,A,6
3995,B,0.8211898,275.9592,A,6
3996,B,0.84201723,286.14285,A,6
3997,B,0.83962834,296.32654,A,6
3998,B,0.87044907,306.5102,A,6
3999,B,0.8382298,316.69388,A,6
4000,B,0.88924074,326.87756,A,6
4001,B,0.9069599,337.06122,A,6
4002,B,0.92535484,347.2449,A,6
4003,B,0.93388516,357.42856,A,6
4004,B,0.923195,367.61224,A,6
4005,B,0.96284574,377.79593,A,6
4006,B,0.94551694,387.97958,A,6
4007,B,0.947362,398.16327,A,6
4008,B,0.9659165,408.34692,A,6
4009,B,0.96379244,418.5306,A,6
4010,B,0.9934825,428.7143,A,6
4011,B,1.0281366,438.89795,A,6
4012,B,1.0233947,449.08163,A,6
4013,B,1.0211451,459.26532,A,6
4014,B,1.0234269,469.44897,A,6
4015,B,1.0401727,479.63266,A,6
4016,B,1.044951,489.8163,A,6
4017,B,1.0626787,500.0,A,6
4018,C,1.1202829,11.183674,A,6
4019,C,1.1601132,21.367348,A,6
4020,C,1.0597181,31.55102,A,6
4021,C,1.1072649,41.734695,A,6
4022,C,1.1834699,51.918365,A,6
4023,C,1.0328143,62.10204,A,6
4024,C,1.0562166,72.28571,A,6
4025,C,1.0498288,82.46939,A,6
4026,C,1.0340656,92.65306,A,6
4027,C,1.0187688,102.83673,A,6
4028,C,1.0234162,113.02041,A,6
4029,C,1.0550423,123.20408,A,6
4030,C,1.0454849,133.38776,A,6
4031,C,1.0539101,143.57143,A,6
4032,C,1.1201694,153.7551,A,6
4033,C,1.024044,163.93878,A,6
4034,C,1.0315379,174.12245,A,6
4035,C,1.0848807,184.30612,A,6
4036,C,1.0921302,194.48979,A,6
4037,C,1.0794328,204.67346,A,6
4038,C,1.0905733,214.85715,A,6
4039,C,1.0837739,225.04082,A,6
4040,C,1.0692681,235.22449,A,6
4041,C,1.0355667,245.40816,A,6
4042,C,1.0623801,255.59184,A,6
4043,C,1.0806136,265.7755,A,6
4044,C,1.0065007,275.9592,A,6
4045,C,1.0702324,286.14285,A,6
4046,C,1.0026127,296.32654,A,6
4047,C,1.0257163,306.5102,A,6
4048,C,1.046909,316.69388,A,6
4049,C,1.0131097,326.87756,A,6
4050,C,0.97122973,337.06122,A,6
4051,C,0.9339988,347.2449,A,6
4052,C,0.9364838,357.42856,A,6
4053,C,0.94178253,367.61224,A,6
4054,C,0.95419884,377.79593,A,6
4055,C,0.97733766,387.97958,A,6
4056,C,0.95990336,398.16327,A,6
4057,C,0.94108623,408.34692,A,6
4058,C,0.9710732,418.5306,A,6
4059,C,0.9357041,428.7143,A,6
4060,C,0.9314211,438.89795,A,6
4061,C,0.9341512,449.08163,A,6
4062,C,0.919254,459.26532,A,6
4063,C,0.91873664,469.44897,A,6
4064,C,0.96985376,479.63266,A,6
4065,C,0.93611217,489.8163,A,6
4066,C,0.92357254,500.0,A,6
4067,D,0.7134331,11.183674,A,6
4068,D,0.8787232,21.367348,A,6
4069,D,0.97990936,31.55102,A,6
4070,D,0.9841063,41.734695,A,6
4071,D,0.97561157,51.918365,A,6
4072,D,1.0238118,62.10204,A,6
4073,D,0.9716956,72.28571,A,6
4074,D,0.94107676,82.46939,A,6
4075,D,1.0344102,92.65306,A,6
4076,D,1.0350608,102.83673,A,6
4077,D,1.0739933,113.02041,A,6
4078,D,0.9950604,123.20408,A,6
4079,D,1.0229561,133.38776,A,6
4080,D,0.99111116,143.57143,A,6
4081,D,0.9932895,153.7551,A,6
4082,D,0.9867585,163.93878,A,6
4083,D,1.016919,174.12245,A,6
4084,D,1.034294,184.30612,A,6
4085,D,1.0096047,194.48979,A,6
4086,D,0.97085255,204.67346,A,6
4087,D,0.9347339,214.85715,A,6
4088,D,0.9745289,225.04082,A,6
4089,D,1.0318966,235.22449,A,6
4090,D,0.9999104,245.40816,A,6
4091,D,1.0008599,255.59184,A,6
4092,D,1.0111079,265.7755,A,6
4093,D,1.0217367,275.9592,A,6
4094,D,0.99002755,286.14285,A,6
4095,D,1.035914,296.32654,A,6
4096,D,1.0176746,306.5102,A,6
4097,D,1.0680021,316.69388,A,6
4098,D,1.0164998,326.87756,A,6
4099,D,1.0505152,337.06122,A,6
4100,D,1.0230274,347.2449,A,6
4101,D,1.0370662,357.42856,A,6
4102,D,1.0307862,367.61224,A,6
4103,D,0.9993812,377.79593,A,6
4104,D,1.0476174,387.97958,A,6
4105,D,1.0231885,398.16327,A,6
4106,D,1.024623,408.34692,A,6
4107,D,1.0259347,418.5306,A,6
4108,D,1.0029017,428.7143,A,6
4109,D,0.99596405,438.89795,A,6
4110,D,1.0359066,449.08163,A,6
4111,D,1.0357378,459.26532,A,6
4112,D,1.0127919,469.44897,A,6
4113,D,1.0003648,479.63266,A,6
4114,D,0.9864386,489.8163,A,6
4115,D,1.0312508,500.0,A,6
4116,A,0.45549965,11.183674,B,6
4117,A,0.45813105,21.367348,B,6
4118,A,0.42657578,31.55102,B,6
4119,A,0.5315444,41.734695,B,6
4120,A,0.49237508,51.918365,B,6
4121,A,0.54603106,62.10204,B,6
4122,A,0.574203,72.28571,B,6
4123,A,0.57562554,82.46939,B,6
4124,A,0.6171948,92.65306,B,6
4125,A,0.6277136,102.83673,B,6
4126,A,0.62329787,113.02041,B,6
4127,A,0.6807099,123.20408,B,6
4128,A,0.6394168,133.38776,B,6
4129,A,0.65561026,143.57143,B,6
4130,A,0.6805235,153.7551,B,6
4131,A,0.6882869,163.93878,B,6
4132,A,0.7179401,174.12245,B,6
4133,A,0.70907575,184.30612,B,6
4134,A,0.69506097,194.48979,B,6
4135,A,0.7536787,204.67346,B,6
4136,A,0.7804652,214.85715,B,6
4137,A,0.7687544,225.04082,B,6
4138,A,0.7658605,235.22449,B,6
4139,A,0.79339397,245.40816,B,6
4140,A,0.7996237,255.59184,B,6
4141,A,0.84086835,265.7755,B,6
4142,A,0.82118976,275.9592,B,6
4143,A,0.8420173,286.14285,B,6
4144,A,0.83962834,296.32654,B,6
4145,A,0.8704491,306.5102,B,6
4146,A,0.8382299,316.69388,B,6
4147,A,0.8892406,326.87756,B,6
4148,A,0.90695983,337.06122,B,6
4149,A,0.9253549,347.2449,B,6
4150,A,0.93388516,357.42856,B,6
4151,A,0.9231949,367.61224,B,6
4152,A,0.96284574,377.79593,B,6
4153,A,0.9455169,387.97958,B,6
4154,A,0.947362,398.16327,B,6
4155,A,0.96591645,408.34692,B,6
4156,A,0.96379244,418.5306,B,6
4157,A,0.9934825,428.7143,B,6
4158,A,1.0281366,438.89795,B,6
4159,A,1.0233948,449.08163,B,6
4160,A,1.021145,459.26532,B,6
4161,A,1.0234268,469.44897,B,6
4162,A,1.0401727,479.63266,B,6
4163,A,1.044951,489.8163,B,6
4164,A,1.0626787,500.0,B,6
4165,B,1.1571335,11.183674,B,6
4166,B,1.2105589,21.367348,B,6
4167,B,1.1692832,31.55102,B,6
4168,B,1.1842636,41.734695,B,6
4169,B,1.1653826,51.918365,B,6
4170,B,1.1619915,62.10204,B,6
4171,B,1.144801,72.28571,B,6
4172,B,1.1365674,82.46939,B,6
4173,B,1.1709132,92.65306,B,6
4174,B,1.1169856,102.83673,B,6
4175,B,1.1190882,113.02041,B,6
4176,B,1.109405,123.20408,B,6
4177,B,1.1180371,133.38776,B,6
4178,B,1.1216979,143.57143,B,6
4179,B,1.1268698,153.7551,B,6
4180,B,1.10383,163.93878,B,6
4181,B,1.0736206,174.12245,B,6
4182,B,1.1037898,184.30612,B,6
4183,B,1.1056477,194.48979,B,6
4184,B,1.0854822,204.67346,B,6
4185,B,1.0805454,214.85715,B,6
4186,B,1.1044575,225.04082,B,6
4187,B,1.0991689,235.22449,B,6
4188,B,1.0744871,245.40816,B,6
4189,B,1.0647382,255.59184,B,6
4190,B,1.0623218,265.7755,B,6
4191,B,1.0543447,275.9592,B,6
4192,B,1.0694393,286.14285,B,6
4193,B,1.0556022,296.32654,B,6
4194,B,1.0404401,306.5102,B,6
4195,B,1.0541718,316.69388,B,6
4196,B,1.0504338,326.87756,B,6
4197,B,1.0371811,337.06122,B,6
4198,B,1.0155306,347.2449,B,6
4199,B,1.0340028,357.42856,B,6
4200,B,1.0294291,367.61224,B,6
4201,B,1.0043677,377.79593,B,6
4202,B,0.9994167,387.97958,B,6
4203,B,1.0219966,398.16327,B,6
4204,B,1.0037014,408.34692,B,6
4205,B,1.0111234,418.5306,B,6
4206,B,0.99646276,428.7143,B,6
4207,B,0.9921803,438.89795,B,6
4208,B,0.9833714,449.08163,B,6
4209,B,0.9900922,459.26532,B,6
4210,B,0.98752797,469.44897,B,6
4211,B,0.98502487,479.63266,B,6
4212,B,0.9722227,489.8163,B,6
4213,B,0.97039807,500.0,B,6
4214,C,1.0318503,11.183674,B,6
4215,C,0.9370979,21.367348,B,6
4216,C,0.9598917,31.55102,B,6
4217,C,0.9166964,41.734695,B,6
4218,C,0.9469991,51.918365,B,6
4219,C,0.9518261,62.10204,B,6
4220,C,0.96745586,72.28571,B,6
4221,C,0.9694582,82.46939,B,6
4222,C,0.9487642,92.65306,B,6
4223,C,0.9728817,102.83673,B,6
4224,C,0.99301153,113.02041,B,6
4225,C,0.96518606,123.20408,B,6
4226,C,0.96056426,133.38776,B,6
4227,C,0.96244615,143.57143,B,6
4228,C,0.9544172,153.7551,B,6
4229,C,0.98819995,163.93878,B,6
4230,C,0.98119843,174.12245,B,6
4231,C,0.941878,184.30612,B,6
4232,C,0.96948105,194.48979,B,6
4233,C,0.96537614,204.67346,B,6
4234,C,0.94515157,214.85715,B,6
4235,C,0.9473842,225.04082,B,6
4236,C,0.9443415,235.22449,B,6
4237,C,0.9635362,245.40816,B,6
4238,C,0.9593977,255.59184,B,6
4239,C,0.96455795,265.7755,B,6
4240,C,0.9643636,275.9592,B,6
4241,C,0.9635488,286.14285,B,6
4242,C,0.96893895,296.32654,B,6
4243,C,0.97874415,306.5102,B,6
4244,C,0.97727096,316.69388,B,6
4245,C,0.98268414,326.87756,B,6
4246,C,0.99358785,337.06122,B,6
4247,C,1.0036527,347.2449,B,6
4248,C,0.9752735,357.42856,B,6
4249,C,0.9938421,367.61224,B,6
4250,C,1.0045962,377.79593,B,6
4251,C,1.0223229,387.97958,B,6
4252,C,0.9904313,398.16327,B,6
4253,C,1.0208155,408.34692,B,6
4254,C,1.0080049,418.5306,B,6
4255,C,1.0086645,428.7143,B,6
4256,C,1.0148782,438.89795,B,6
4257,C,1.0360682,449.08163,B,6
4258,C,1.0092294,459.26532,B,6
4259,C,1.0096855,469.44897,B,6
4260,C,1.021207,479.63266,B,6
4261,C,1.0152619,489.8163,B,6
4262,C,1.0217125,500.0,B,6
4263,D,1.0308805,11.183674,B,6
4264,D,1.0255717,21.367348,B,6
4265,D,1.0775329,31.55102,B,6
4266,D,1.0378278,41.734695,B,6
4267,D,1.0354445,51.918365,B,6
4268,D,1.0323093,62.10204,B,6
4269,D,1.0242826,72.28571,B,6
4270,D,1.0417546,82.46939,B,6
4271,D,0.98573697,92.65306,B,6
4272,D,1.0369579,102.83673,B,6
4273,D,1.0151334,113.02041,B,6
4274,D,1.0194179,123.20408,B,6
4275,D,1.0332642,133.38776,B,6
4276,D,1.0146127,143.57143,B,6
4277,D,1.0057824,153.7551,B,6
4278,D,1.0012239,163.93878,B,6
4279,D,1.0352912,174.12245,B,6
4280,D,1.024187,184.30612,B,6
4281,D,1.0119694,194.48979,B,6
4282,D,1.0174915,204.67346,B,6
4283,D,1.0276502,214.85715,B,6
4284,D,0.99348444,225.04082,B,6
4285,D,1.0037562,235.22449,B,6
4286,D,1.0105582,245.40816,B,6
4287,D,1.0239224,255.59184,B,6
4288,D,1.00637,265.7755,B,6
4289,D,1.0241662,275.9592,B,6
4290,D,0.9970457,286.14285,B,6
4291,D,1.0118023,296.32654,B,6
4292,D,1.0122477,306.5102,B,6
4293,D,1.0078242,316.69388,B,6
4294,D,0.9880332,326.87756,B,6
4295,D,0.9906281,337.06122,B,6
4296,D,1.0060779,347.2449,B,6
4297,D,0.9960426,357.42856,B,6
4298,D,0.9945282,367.61224,B,6
4299,D,1.0053444,377.79593,B,6
4300,D,1.0059566,387.97958,B,6
4301,D,0.9969011,398.16327,B,6
4302,D,0.994096,408.34692,B,6
4303,D,0.99359787,418.5306,B,6
4304,D,1.0013399,428.7143,B,6
4305,D,0.9898213,438.89795,B,6
4306,D,0.9888209,449.08163,B,6
4307,D,0.99874014,459.26532,B,6
4308,D,1.0008565,469.44897,B,6
4309,D,0.9894228,479.63266,B,6
4310,D,1.0078841,489.8163,B,6
4311,D,1.0001851,500.0,B,6
4312,A,1.120283,11.183674,C,6
4313,A,1.1601133,21.367348,C,6
4314,A,1.0597181,31.55102,C,6
4315,A,1.107265,41.734695,C,6
4316,A,1.1834699,51.918365,C,6
4317,A,1.0328143,62.10204,C,6
4318,A,1.0562166,72.28571,C,6
4319,A,1.0498288,82.46939,C,6
4320,A,1.0340656,92.65306,C,6
4321,A,1.0187688,102.83673,C,6
4322,A,1.0234164,113.02041,C,6
4323,A,1.0550421,123.20408,C,6
4324,A,1.0454849,133.38776,C,6
4325,A,1.0539101,143.57143,C,6
4326,A,1.1201694,153.7551,C,6
4327,A,1.024044,163.93878,C,6
4328,A,1.0315379,174.12245,C,6
4329,A,1.0848807,184.30612,C,6
4330,A,1.0921302,194.48979,C,6
4331,A,1.0794328,204.67346,C,6
4332,A,1.0905733,214.85715,C,6
4333,A,1.083774,225.04082,C,6
4334,A,1.0692681,235.22449,C,6
4335,A,1.0355666,245.40816,C,6
4336,A,1.0623801,255.59184,C,6
4337,A,1.0806137,265.7755,C,6
4338,A,1.0065007,275.9592,C,6
4339,A,1.0702325,286.14285,C,6
4340,A,1.0026128,296.32654,C,6
4341,A,1.0257164,306.5102,C,6
4342,A,1.046909,316.69388,C,6
4343,A,1.0131097,326.87756,C,6
4344,A,0.97122973,337.06122,C,6
4345,A,0.93399876,347.2449,C,6
4346,A,0.93648374,357.42856,C,6
4347,A,0.9417826,367.61224,C,6
4348,A,0.9541987,377.79593,C,6
4349,A,0.97733766,387.97958,C,6
4350,A,0.95990336,398.16327,C,6
4351,A,0.9410862,408.34692,C,6
4352,A,0.9710731,418.5306,C,6
4353,A,0.93570423,428.7143,C,6
4354,A,0.9314211,438.89795,C,6
4355,A,0.93415123,449.08163,C,6
4356,A,0.9192538,459.26532,C,6
4357,A,0.91873664,469.44897,C,6
4358,A,0.96985376,479.63266,C,6
4359,A,0.93611217,489.8163,C,6
4360,A,0.9235725,500.0,C,6
4361,B,1.0318503,11.183674,C,6
4362,B,0.9370979,21.367348,C,6
4363,B,0.95989156,31.55102,C,6
4364,B,0.91669655,41.734695,C,6
4365,B,0.9469991,51.918365,C,6
4366,B,0.95182604,62.10204,C,6
4367,B,0.9674558,72.28571,C,6
4368,B,0.9694582,82.46939,C,6
4369,B,0.94876415,92.65306,C,6
4370,B,0.9728817,102.83673,C,6
4371,B,0.99301165,113.02041,C,6
4372,B,0.965186,123.20408,C,6
4373,B,0.9605642,133.38776,C,6
4374,B,0.96244603,143.57143,C,6
4375,B,0.95441717,153.7551,C,6
4376,B,0.9881999,163.93878,C,6
4377,B,0.98119855,174.12245,C,6
4378,B,0.9418779,184.30612,C,6
4379,B,0.96948105,194.48979,C,6
4380,B,0.965376,204.67346,C,6
4381,B,0.9451515,214.85715,C,6
4382,B,0.94738424,225.04082,C,6
4383,B,0.94434154,235.22449,C,6
4384,B,0.9635362,245.40816,C,6
4385,B,0.9593976,255.59184,C,6
4386,B,0.964558,265.7755,C,6
4387,B,0.9643636,275.9592,C,6
4388,B,0.96354884,286.14285,C,6
4389,B,0.96893907,296.32654,C,6
4390,B,0.97874427,306.5102,C,6
4391,B,0.97727096,316.69388,C,6
4392,B,0.9826842,326.87756,C,6
4393,B,0.99358773,337.06122,C,6
4394,B,1.0036527,347.2449,C,6
4395,B,0.9752735,357.42856,C,6
4396,B,0.9938422,367.61224,C,6
4397,B,1.0045961,377.79593,C,6
4398,B,1.0223229,387.97958,C,6
4399,B,0.99043137,398.16327,C,6
4400,B,1.0208155,408.34692,C,6
4401,B,1.0080047,418.5306,C,6
4402,B,1.0086646,428.7143,C,6
4403,B,1.0148782,438.89795,C,6
4404,B,1.0360681,449.08163,C,6
4405,B,1.0092294,459.26532,C,6
4406,B,1.0096854,469.44897,C,6
4407,B,1.021207,479.63266,C,6
4408,B,1.0152619,489.8163,C,6
4409,B,1.0217125,500.0,C,6
4410,C,1.5967277,11.183674,C,6
4411,C,1.7883393,21.367348,C,6
4412,C,1.7589948,31.55102,C,6
4413,C,1.8728769,41.734695,C,6
4414,C,1.7335658,51.918365,C,6
4415,C,1.729286,62.10204,C,6
4416,C,1.7637352,72.28571,C,6
4417,C,1.690442,82.46939,C,6
4418,C,1.6591506,92.65306,C,6
4419,C,1.6644435,102.83673,C,6
4420,C,1.6295155,113.02041,C,6
4421,C,1.577983,123.20408,C,6
4422,C,1.6196817,133.38776,C,6
4423,C,1.5833758,143.57143,C,6
4424,C,1.5749395,153.7551,C,6
4425,C,1.5503143,163.93878,C,6
4426,C,1.586509,174.12245,C,6
4427,C,1.6076454,184.30612,C,6
4428,C,1.532731,194.48979,C,6
4429,C,1.4947749,204.67346,C,6
4430,C,1.551173,214.85715,C,6
4431,C,1.5138421,225.04082,C,6
4432,C,1.5143518,235.22449,C,6
4433,C,1.5202993,245.40816,C,6
4434,C,1.5038522,255.59184,C,6
4435,C,1.4650418,265.7755,C,6
4436,C,1.4367656,275.9592,C,6
4437,C,1.4527273,286.14285,C,6
4438,C,1.3948104,296.32654,C,6
4439,C,1.4388763,306.5102,C,6
4440,C,1.3862927,316.69388,C,6
4441,C,1.341006,326.87756,C,6
4442,C,1.348129,337.06122,C,6
4443,C,1.356085,347.2449,C,6
4444,C,1.3483531,357.42856,C,6
4445,C,1.3015175,367.61224,C,6
4446,C,1.230759,377.79593,C,6
4447,C,1.2172664,387.97958,C,6
4448,C,1.1895001,398.16327,C,6
4449,C,1.1643807,408.34692,C,6
4450,C,1.1378375,418.5306,C,6
4451,C,1.1064863,428.7143,C,6
4452,C,1.0756507,438.89795,C,6
4453,C,1.0077758,449.08163,C,6
4454,C,1.0069448,459.26532,C,6
4455,C,1.0421993,469.44897,C,6
4456,C,0.9824601,479.63266,C,6
4457,C,0.98498416,489.8163,C,6
4458,C,0.93591434,500.0,C,6
4459,D,0.36105505,11.183674,C,6
4460,D,0.39737633,21.367348,C,6
4461,D,0.4264153,31.55102,C,6
4462,D,0.3751578,41.734695,C,6
4463,D,0.4188992,51.918365,C,6
4464,D,0.44236186,62.10204,C,6
4465,D,0.4656043,72.28571,C,6
4466,D,0.4882717,82.46939,C,6
4467,D,0.5313996,92.65306,C,6
4468,D,0.4975604,102.83673,C,6
4469,D,0.5114236,113.02041,C,6
4470,D,0.565043,123.20408,C,6
4471,D,0.5575415,133.38776,C,6
4472,D,0.579273,143.57143,C,6
4473,D,0.57139164,153.7551,C,6
4474,D,0.59672993,163.93878,C,6
4475,D,0.5798465,174.12245,C,6
4476,D,0.5812865,184.30612,C,6
4477,D,0.59700817,194.48979,C,6
4478,D,0.64634395,204.67346,C,6
4479,D,0.63103724,214.85715,C,6
4480,D,0.6621182,225.04082,C,6
4481,D,0.6676167,235.22449,C,6
4482,D,0.6633013,245.40816,C,6
4483,D,0.66854525,255.59184,C,6
4484,D,0.6925272,265.7755,C,6
4485,D,0.7361956,275.9592,C,6
4486,D,0.6956253,286.14285,C,6
4487,D,0.7596943,296.32654,C,6
4488,D,0.71018374,306.5102,C,6
4489,D,0.74018735,316.69388,C,6
4490,D,0.7835058,326.87756,C,6
4491,D,0.7819319,337.06122,C,6
4492,D,0.7806525,347.2449,C,6
4493,D,0.82693785,357.42856,C,6
4494,D,0.8281091,367.61224,C,6
4495,D,0.85941404,377.79593,C,6
4496,D,0.833146,387.97958,C,6
4497,D,0.902044,398.16327,C,6
4498,D,0.88420075,408.34692,C,6
4499,D,0.9107177,418.5306,C,6
4500,D,0.9418336,428.7143,C,6
4501,D,0.95543003,438.89795,C,6
4502,D,0.9722306,449.08163,C,6
4503,D,1.0138665,459.26532,C,6
