,neighbor,probability,distance,reference,id,perm
280,Ependymal,1.4482168,1178.0233,Astrocytes,0,1
281,Ependymal,1.1480957,1208.262,Astrocytes,0,1
282,Ependymal,1.3488464,1238.5005,Astrocytes,0,1
283,Ependymal,1.1114984,1268.7391,Astrocytes,0,1
284,Ependymal,1.229333,1298.9777,Astrocytes,0,1
285,Ependymal,0.91204774,1329.2162,Astrocytes,0,1
286,Ependymal,1.0549291,1359.4548,Astrocytes,0,1
287,Ependymal,1.4201976,1389.6934,Astrocytes,0,1
288,Ependymal,1.6803592,1419.9319,Astrocytes,0,1
289,Ependymal,1.6146363,1450.1705,Astrocytes,0,1
290,Ependymal,1.1415403,1480.409,Astrocytes,0,1
291,Ependymal,1.0983286,1510.6476,Astrocytes,0,1
292,Ependymal,1.187574,1540.8862,Astrocytes,0,1
293,Ependymal,1.344582,1571.1248,Astrocytes,0,1
294,Fibroblast,1.0802974,119.67351,Astrocytes,0,1
295,Fibroblast,1.1159134,149.91208,Astrocytes,0,1
296,Fibroblast,1.0034434,180.15063,Astrocytes,0,1
297,Fibroblast,1.04176,210.3892,Astrocytes,0,1
298,Fibroblast,1.1096263,240.62778,Astrocytes,0,1
299,Fibroblast,1.1052572,270.86633,Astrocytes,0,1
300,Fibroblast,1.1278248,301.10492,Astrocytes,0,1
301,Fibroblast,0.9864502,331.34348,Astrocytes,0,1
302,Fibroblast,0.9970113,361.58203,Astrocytes,0,1
303,Fibroblast,0.9162905,391.82062,Astrocytes,0,1
304,Fibroblast,1.051638,422.05917,Astrocytes,0,1
305,Fibroblast,0.9323177,452.29776,Astrocytes,0,1
306,Fibroblast,0.96049935,482.53632,Astrocytes,0,1
307,Fibroblast,0.9209651,512.7749,Astrocytes,0,1
308,Fibroblast,0.88161486,543.0134,Astrocytes,0,1
309,Fibroblast,0.9755148,573.252,Astrocytes,0,1
310,Fibroblast,0.993298,603.4906,Astrocytes,0,1
311,Fibroblast,1.0344788,633.7291,Astrocytes,0,1
312,Fibroblast,0.9040147,663.9677,Astrocytes,0,1
313,Fibroblast,0.93771434,694.2063,Astrocytes,0,1
314,Fibroblast,0.90667725,724.4449,Astrocytes,0,1
315,Fibroblast,0.92339355,754.6834,Astrocytes,0,1
316,Fibroblast,0.94292295,784.922,Astrocytes,0,1
317,Fibroblast,1.0038766,815.1606,Astrocytes,0,1
318,Fibroblast,0.9906777,845.3991,Astrocytes,0,1
319,Fibroblast,1.0053042,875.6377,Astrocytes,0,1
320,Fibroblast,1.0044289,905.8763,Astrocytes,0,1
321,Fibroblast,0.9892358,936.1148,Astrocytes,0,1
322,Fibroblast,1.0685714,966.3534,Astrocytes,0,1
323,Fibroblast,1.0470878,996.592,Astrocytes,0,1
324,Fibroblast,1.0609132,1026.8306,Astrocytes,0,1
325,Fibroblast,1.1035591,1057.0691,Astrocytes,0,1
326,Fibroblast,1.03555,1087.3076,Astrocytes,0,1
327,Fibroblast,0.9593661,1117.5463,Astrocytes,0,1
328,Fibroblast,1.0090219,1147.7848,Astrocytes,0,1
329,Fibroblast,1.0269994,1178.0233,Astrocytes,0,1
330,Fibroblast,1.0734562,1208.262,Astrocytes,0,1
331,Fibroblast,1.1248513,1238.5005,Astrocytes,0,1
332,Fibroblast,1.1171023,1268.7391,Astrocytes,0,1
333,Fibroblast,1.0746269,1298.9777,Astrocytes,0,1
334,Fibroblast,1.0727348,1329.2162,Astrocytes,0,1
335,Fibroblast,1.0568494,1359.4548,Astrocytes,0,1
336,Fibroblast,1.0596741,1389.6934,Astrocytes,0,1
337,Fibroblast,1.1492828,1419.9319,Astrocytes,0,1
338,Fibroblast,1.1211953,1450.1705,Astrocytes,0,1
339,Fibroblast,1.0759056,1480.409,Astrocytes,0,1
340,Fibroblast,1.1041712,1510.6476,Astrocytes,0,1
341,Fibroblast,1.0990591,1540.8862,Astrocytes,0,1
342,Fibroblast,1.1526769,1571.1248,Astrocytes,0,1
343,Globular,1.4490368,119.67351,Astrocytes,0,1
344,Globular,0.7837277,149.91208,Astrocytes,0,1
345,Globular,1.2531084,180.15063,Astrocytes,0,1
346,Globular,1.0080668,210.3892,Astrocytes,0,1
347,Globular,1.3388658,240.62778,Astrocytes,0,1
348,Globular,1.2668091,270.86633,Astrocytes,0,1
349,Globular,0.6842929,301.10492,Astrocytes,0,1
350,Globular,0.5361548,331.34348,Astrocytes,0,1
351,Globular,1.2611432,361.58203,Astrocytes,0,1
352,Globular,1.5588119,391.82062,Astrocytes,0,1
353,Globular,1.4259769,422.05917,Astrocytes,0,1
354,Globular,0.9385968,452.29776,Astrocytes,0,1
355,Globular,1.2559301,482.53632,Astrocytes,0,1
356,Globular,1.3524543,512.7749,Astrocytes,0,1
357,Globular,1.07888,543.0134,Astrocytes,0,1
358,Globular,1.144081,573.252,Astrocytes,0,1
359,Globular,1.0785848,603.4906,Astrocytes,0,1
360,Globular,0.68870014,633.7291,Astrocytes,0,1
361,Globular,0.7094262,663.9677,Astrocytes,0,1
362,Globular,0.75745785,694.2063,Astrocytes,0,1
363,Globular,1.1533966,724.4449,Astrocytes,0,1
364,Globular,1.0684513,754.6834,Astrocytes,0,1
365,Globular,1.0095243,784.922,Astrocytes,0,1
366,Globular,0.80989563,815.1606,Astrocytes,0,1
367,Globular,0.8196078,845.3991,Astrocytes,0,1
368,Globular,1.4486839,875.6377,Astrocytes,0,1
369,Globular,1.1446567,905.8763,Astrocytes,0,1
370,Globular,0.8580846,936.1148,Astrocytes,0,1
371,Globular,1.1034912,966.3534,Astrocytes,0,1
372,Globular,1.0424316,996.592,Astrocytes,0,1
373,Globular,0.71964526,1026.8306,Astrocytes,0,1
374,Globular,1.0881815,1057.0691,Astrocytes,0,1
375,Globular,1.1824398,1087.3076,Astrocytes,0,1
376,Globular,1.2461443,1117.5463,Astrocytes,0,1
377,Globular,1.3503884,1147.7848,Astrocytes,0,1
378,Globular,0.629668,1178.0233,Astrocytes,0,1
379,Globular,1.1307609,1208.262,Astrocytes,0,1
380,Globular,0.84481317,1238.5005,Astrocytes,0,1
381,Globular,1.371654,1268.7391,Astrocytes,0,1
382,Globular,1.0545952,1298.9777,Astrocytes,0,1
383,Globular,1.1575665,1329.2162,Astrocytes,0,1
384,Globular,0.9309557,1359.4548,Astrocytes,0,1
385,Globular,1.0444462,1389.6934,Astrocytes,0,1
386,Globular,0.8149228,1419.9319,Astrocytes,0,1
387,Globular,0.9962313,1450.1705,Astrocytes,0,1
388,Globular,1.3176105,1480.409,Astrocytes,0,1
389,Globular,1.0159285,1510.6476,Astrocytes,0,1
390,Globular,1.0182106,1540.8862,Astrocytes,0,1
391,Globular,0.7851551,1571.1248,Astrocytes,0,1
392,Golgi,0.9739326,119.67351,Astrocytes,0,1
393,Golgi,1.1528816,149.91208,Astrocytes,0,1
394,Golgi,1.2595913,180.15063,Astrocytes,0,1
395,Golgi,1.1156099,210.3892,Astrocytes,0,1
396,Golgi,1.1411377,240.62778,Astrocytes,0,1
397,Golgi,1.0254802,270.86633,Astrocytes,0,1
398,Golgi,1.0156672,301.10492,Astrocytes,0,1
399,Golgi,0.9923008,331.34348,Astrocytes,0,1
400,Golgi,1.085776,361.58203,Astrocytes,0,1
401,Golgi,0.9699448,391.82062,Astrocytes,0,1
402,Golgi,0.9902704,422.05917,Astrocytes,0,1
403,Golgi,1.0799271,452.29776,Astrocytes,0,1
404,Golgi,1.1045824,482.53632,Astrocytes,0,1
405,Golgi,1.0269831,512.7749,Astrocytes,0,1
406,Golgi,1.1154827,543.0134,Astrocytes,0,1
407,Golgi,1.0990999,573.252,Astrocytes,0,1
408,Golgi,1.0251726,603.4906,Astrocytes,0,1
409,Golgi,0.94007343,633.7291,Astrocytes,0,1
410,Golgi,1.0331098,663.9677,Astrocytes,0,1
411,Golgi,1.1007986,694.2063,Astrocytes,0,1
412,Golgi,1.0086151,724.4449,Astrocytes,0,1
413,Golgi,0.9489035,754.6834,Astrocytes,0,1
414,Golgi,0.9877147,784.922,Astrocytes,0,1
415,Golgi,0.97409135,815.1606,Astrocytes,0,1
416,Golgi,0.9708382,845.3991,Astrocytes,0,1
417,Golgi,1.027584,875.6377,Astrocytes,0,1
418,Golgi,0.9196238,905.8763,Astrocytes,0,1
419,Golgi,1.0309734,936.1148,Astrocytes,0,1
420,Golgi,1.0043137,966.3534,Astrocytes,0,1
421,Golgi,0.9855461,996.592,Astrocytes,0,1
422,Golgi,1.0023937,1026.8306,Astrocytes,0,1
423,Golgi,0.9565319,1057.0691,Astrocytes,0,1
424,Golgi,0.9347637,1087.3076,Astrocytes,0,1
425,Golgi,1.0611953,1117.5463,Astrocytes,0,1
426,Golgi,1.1249542,1147.7848,Astrocytes,0,1
427,Golgi,0.9847523,1178.0233,Astrocytes,0,1
428,Golgi,0.9527779,1208.262,Astrocytes,0,1
429,Golgi,1.0077978,1238.5005,Astrocytes,0,1
430,Golgi,1.0299872,1268.7391,Astrocytes,0,1
431,Golgi,1.0975665,1298.9777,Astrocytes,0,1
432,Golgi,1.0122803,1329.2162,Astrocytes,0,1
433,Golgi,0.92719686,1359.4548,Astrocytes,0,1
434,Golgi,0.97655094,1389.6934,Astrocytes,0,1
435,Golgi,1.0232538,1419.9319,Astrocytes,0,1
436,Golgi,1.0934937,1450.1705,Astrocytes,0,1
437,Golgi,1.0075617,1480.409,Astrocytes,0,1
438,Golgi,1.0355252,1510.6476,Astrocytes,0,1
439,Golgi,0.97878087,1540.8862,Astrocytes,0,1
440,Golgi,1.021383,1571.1248,Astrocytes,0,1
441,Granule,0.88192683,119.67351,Astrocytes,0,1
442,Granule,0.9273051,149.91208,Astrocytes,0,1
443,Granule,0.94330543,180.15063,Astrocytes,0,1
444,Granule,0.9353731,210.3892,Astrocytes,0,1
445,Granule,0.93602157,240.62778,Astrocytes,0,1
446,Granule,0.9506256,270.86633,Astrocytes,0,1
447,Granule,0.93006516,301.10492,Astrocytes,0,1
448,Granule,0.93628377,331.34348,Astrocytes,0,1
449,Granule,0.9364485,361.58203,Astrocytes,0,1
450,Granule,0.95051897,391.82062,Astrocytes,0,1
451,Granule,0.9641993,422.05917,Astrocytes,0,1
452,Granule,0.9799175,452.29776,Astrocytes,0,1
453,Granule,0.9948256,482.53632,Astrocytes,0,1
454,Granule,0.99306774,512.7749,Astrocytes,0,1
455,Granule,0.9899887,543.0134,Astrocytes,0,1
456,Granule,0.9878023,573.252,Astrocytes,0,1
457,Granule,0.9839937,603.4906,Astrocytes,0,1
458,Granule,0.9906181,633.7291,Astrocytes,0,1
459,Granule,0.99648917,663.9677,Astrocytes,0,1
460,Granule,1.0022479,694.2063,Astrocytes,0,1
461,Granule,1.0013071,724.4449,Astrocytes,0,1
462,Granule,0.9952597,754.6834,Astrocytes,0,1
463,Granule,0.99480975,784.922,Astrocytes,0,1
